Maximum;0,09;@;No.6104;;;;;;
Minimum;-7,47;@;No.5961;;;;;;
Average;-6,142;;;;;;;;
Data Quantity;6422;;;;;;;;
Number of NG;0;;;;;;;;
No.;Force;Unit;Displacement;Unit;Judge;Position;Time;Date;
5261;-7,41;N;--;--;OK;--;21:27:54;08/07/2023;
5262;-7,41;N;--;--;OK;--;21:27:54;08/07/2023;
5263;-7,41;N;--;--;OK;--;21:27:55;08/07/2023;
5264;-7,40;N;--;--;OK;--;21:27:55;08/07/2023;
5265;-7,41;N;--;--;OK;--;21:27:55;08/07/2023;
5266;-7,41;N;--;--;OK;--;21:27:55;08/07/2023;
5267;-7,41;N;--;--;OK;--;21:27:55;08/07/2023;
5268;-7,41;N;--;--;OK;--;21:27:55;08/07/2023;
5269;-7,40;N;--;--;OK;--;21:27:55;08/07/2023;
5270;-7,41;N;--;--;OK;--;21:27:55;08/07/2023;
5271;-7,41;N;--;--;OK;--;21:27:55;08/07/2023;
5272;-7,41;N;--;--;OK;--;21:27:55;08/07/2023;
5273;-7,41;N;--;--;OK;--;21:27:56;08/07/2023;
5274;-7,41;N;--;--;OK;--;21:27:56;08/07/2023;
5275;-7,41;N;--;--;OK;--;21:27:56;08/07/2023;
5276;-7,41;N;--;--;OK;--;21:27:56;08/07/2023;
5277;-7,41;N;--;--;OK;--;21:27:56;08/07/2023;
5278;-7,41;N;--;--;OK;--;21:27:56;08/07/2023;
5279;-7,41;N;--;--;OK;--;21:27:56;08/07/2023;
5280;-7,41;N;--;--;OK;--;21:27:56;08/07/2023;
5281;-7,41;N;--;--;OK;--;21:27:56;08/07/2023;
5282;-7,41;N;--;--;OK;--;21:27:56;08/07/2023;
5283;-7,41;N;--;--;OK;--;21:27:57;08/07/2023;
5284;-7,41;N;--;--;OK;--;21:27:57;08/07/2023;
5285;-7,41;N;--;--;OK;--;21:27:57;08/07/2023;
5286;-7,41;N;--;--;OK;--;21:27:57;08/07/2023;
5287;-7,41;N;--;--;OK;--;21:27:57;08/07/2023;
5288;-7,41;N;--;--;OK;--;21:27:57;08/07/2023;
5289;-7,41;N;--;--;OK;--;21:27:57;08/07/2023;
5290;-7,41;N;--;--;OK;--;21:27:57;08/07/2023;
5291;-7,41;N;--;--;OK;--;21:27:57;08/07/2023;
5292;-7,41;N;--;--;OK;--;21:27:57;08/07/2023;
5293;-7,40;N;--;--;OK;--;21:27:58;08/07/2023;
5294;-7,42;N;--;--;OK;--;21:27:58;08/07/2023;
5295;-7,41;N;--;--;OK;--;21:27:58;08/07/2023;
5296;-7,41;N;--;--;OK;--;21:27:58;08/07/2023;
5297;-7,41;N;--;--;OK;--;21:27:58;08/07/2023;
5298;-7,41;N;--;--;OK;--;21:27:58;08/07/2023;
5299;-7,41;N;--;--;OK;--;21:27:58;08/07/2023;
5300;-7,41;N;--;--;OK;--;21:27:58;08/07/2023;
5301;-7,41;N;--;--;OK;--;21:27:58;08/07/2023;
5302;-7,41;N;--;--;OK;--;21:27:58;08/07/2023;
5303;-7,41;N;--;--;OK;--;21:27:58;08/07/2023;
5304;-7,41;N;--;--;OK;--;21:27:59;08/07/2023;
5305;-7,41;N;--;--;OK;--;21:27:59;08/07/2023;
5306;-7,41;N;--;--;OK;--;21:27:59;08/07/2023;
5307;-7,41;N;--;--;OK;--;21:27:59;08/07/2023;
5308;-7,41;N;--;--;OK;--;21:27:59;08/07/2023;
5309;-7,41;N;--;--;OK;--;21:27:59;08/07/2023;
5310;-7,41;N;--;--;OK;--;21:27:59;08/07/2023;
5311;-7,41;N;--;--;OK;--;21:27:59;08/07/2023;
5312;-7,41;N;--;--;OK;--;21:27:59;08/07/2023;
5313;-7,41;N;--;--;OK;--;21:28:00;08/07/2023;
5314;-7,41;N;--;--;OK;--;21:28:00;08/07/2023;
5315;-7,42;N;--;--;OK;--;21:28:00;08/07/2023;
5316;-7,41;N;--;--;OK;--;21:28:00;08/07/2023;
5317;-7,41;N;--;--;OK;--;21:28:00;08/07/2023;
5318;-7,41;N;--;--;OK;--;21:28:00;08/07/2023;
5319;-7,41;N;--;--;OK;--;21:28:00;08/07/2023;
5320;-7,41;N;--;--;OK;--;21:28:00;08/07/2023;
5321;-7,42;N;--;--;OK;--;21:28:00;08/07/2023;
5322;-7,41;N;--;--;OK;--;21:28:00;08/07/2023;
5323;-7,42;N;--;--;OK;--;21:28:00;08/07/2023;
5324;-7,41;N;--;--;OK;--;21:28:01;08/07/2023;
5325;-7,42;N;--;--;OK;--;21:28:01;08/07/2023;
5326;-7,41;N;--;--;OK;--;21:28:01;08/07/2023;
5327;-7,42;N;--;--;OK;--;21:28:01;08/07/2023;
5328;-7,41;N;--;--;OK;--;21:28:01;08/07/2023;
5329;-7,42;N;--;--;OK;--;21:28:01;08/07/2023;
5330;-7,41;N;--;--;OK;--;21:28:01;08/07/2023;
5331;-7,42;N;--;--;OK;--;21:28:01;08/07/2023;
5332;-7,42;N;--;--;OK;--;21:28:01;08/07/2023;
5333;-7,41;N;--;--;OK;--;21:28:01;08/07/2023;
5334;-7,42;N;--;--;OK;--;21:28:02;08/07/2023;
5335;-7,42;N;--;--;OK;--;21:28:02;08/07/2023;
5336;-7,41;N;--;--;OK;--;21:28:02;08/07/2023;
5337;-7,41;N;--;--;OK;--;21:28:02;08/07/2023;
5338;-7,41;N;--;--;OK;--;21:28:02;08/07/2023;
5339;-7,42;N;--;--;OK;--;21:28:02;08/07/2023;
5340;-7,42;N;--;--;OK;--;21:28:02;08/07/2023;
5341;-7,42;N;--;--;OK;--;21:28:02;08/07/2023;
5342;-7,42;N;--;--;OK;--;21:28:02;08/07/2023;
5343;-7,41;N;--;--;OK;--;21:28:02;08/07/2023;
5344;-7,42;N;--;--;OK;--;21:28:03;08/07/2023;
5345;-7,42;N;--;--;OK;--;21:28:03;08/07/2023;
5346;-7,42;N;--;--;OK;--;21:28:03;08/07/2023;
5347;-7,41;N;--;--;OK;--;21:28:03;08/07/2023;
5348;-7,42;N;--;--;OK;--;21:28:03;08/07/2023;
5349;-7,41;N;--;--;OK;--;21:28:03;08/07/2023;
5350;-7,42;N;--;--;OK;--;21:28:03;08/07/2023;
5351;-7,41;N;--;--;OK;--;21:28:03;08/07/2023;
5352;-7,42;N;--;--;OK;--;21:28:03;08/07/2023;
5353;-7,42;N;--;--;OK;--;21:28:03;08/07/2023;
5354;-7,41;N;--;--;OK;--;21:28:04;08/07/2023;
5355;-7,42;N;--;--;OK;--;21:28:04;08/07/2023;
5356;-7,42;N;--;--;OK;--;21:28:04;08/07/2023;
5357;-7,41;N;--;--;OK;--;21:28:04;08/07/2023;
5358;-7,42;N;--;--;OK;--;21:28:04;08/07/2023;
5359;-7,42;N;--;--;OK;--;21:28:04;08/07/2023;
5360;-7,42;N;--;--;OK;--;21:28:04;08/07/2023;
5361;-7,42;N;--;--;OK;--;21:28:04;08/07/2023;
5362;-7,42;N;--;--;OK;--;21:28:04;08/07/2023;
5363;-7,41;N;--;--;OK;--;21:28:04;08/07/2023;
5364;-7,41;N;--;--;OK;--;21:28:05;08/07/2023;
5365;-7,42;N;--;--;OK;--;21:28:05;08/07/2023;
5366;-7,41;N;--;--;OK;--;21:28:05;08/07/2023;
5367;-7,42;N;--;--;OK;--;21:28:05;08/07/2023;
5368;-7,42;N;--;--;OK;--;21:28:05;08/07/2023;
5369;-7,42;N;--;--;OK;--;21:28:05;08/07/2023;
5370;-7,42;N;--;--;OK;--;21:28:05;08/07/2023;
5371;-7,41;N;--;--;OK;--;21:28:05;08/07/2023;
5372;-7,42;N;--;--;OK;--;21:28:05;08/07/2023;
5373;-7,42;N;--;--;OK;--;21:28:05;08/07/2023;
5374;-7,42;N;--;--;OK;--;21:28:06;08/07/2023;
5375;-7,42;N;--;--;OK;--;21:28:06;08/07/2023;
5376;-7,42;N;--;--;OK;--;21:28:06;08/07/2023;
5377;-7,42;N;--;--;OK;--;21:28:06;08/07/2023;
5378;-7,42;N;--;--;OK;--;21:28:06;08/07/2023;
5379;-7,42;N;--;--;OK;--;21:28:06;08/07/2023;
5380;-7,42;N;--;--;OK;--;21:28:06;08/07/2023;
5381;-7,42;N;--;--;OK;--;21:28:06;08/07/2023;
5382;-7,42;N;--;--;OK;--;21:28:06;08/07/2023;
5383;-7,42;N;--;--;OK;--;21:28:06;08/07/2023;
5384;-7,42;N;--;--;OK;--;21:28:07;08/07/2023;
5385;-7,42;N;--;--;OK;--;21:28:07;08/07/2023;
5386;-7,42;N;--;--;OK;--;21:28:07;08/07/2023;
5387;-7,42;N;--;--;OK;--;21:28:07;08/07/2023;
5388;-7,42;N;--;--;OK;--;21:28:07;08/07/2023;
5389;-7,43;N;--;--;OK;--;21:28:07;08/07/2023;
5390;-7,42;N;--;--;OK;--;21:28:07;08/07/2023;
5391;-7,42;N;--;--;OK;--;21:28:07;08/07/2023;
5392;-7,42;N;--;--;OK;--;21:28:07;08/07/2023;
5393;-7,42;N;--;--;OK;--;21:28:07;08/07/2023;
5394;-7,42;N;--;--;OK;--;21:28:08;08/07/2023;
5395;-7,42;N;--;--;OK;--;21:28:08;08/07/2023;
5396;-7,42;N;--;--;OK;--;21:28:08;08/07/2023;
5397;-7,43;N;--;--;OK;--;21:28:08;08/07/2023;
5398;-7,42;N;--;--;OK;--;21:28:08;08/07/2023;
5399;-7,42;N;--;--;OK;--;21:28:08;08/07/2023;
5400;-7,42;N;--;--;OK;--;21:28:08;08/07/2023;
5401;-7,43;N;--;--;OK;--;21:28:08;08/07/2023;
5402;-7,42;N;--;--;OK;--;21:28:08;08/07/2023;
5403;-7,43;N;--;--;OK;--;21:28:08;08/07/2023;
5404;-7,42;N;--;--;OK;--;21:28:09;08/07/2023;
5405;-7,42;N;--;--;OK;--;21:28:09;08/07/2023;
5406;-7,42;N;--;--;OK;--;21:28:09;08/07/2023;
5407;-7,42;N;--;--;OK;--;21:28:09;08/07/2023;
5408;-7,42;N;--;--;OK;--;21:28:09;08/07/2023;
5409;-7,42;N;--;--;OK;--;21:28:09;08/07/2023;
5410;-7,43;N;--;--;OK;--;21:28:09;08/07/2023;
5411;-7,42;N;--;--;OK;--;21:28:09;08/07/2023;
5412;-7,42;N;--;--;OK;--;21:28:09;08/07/2023;
5413;-7,42;N;--;--;OK;--;21:28:09;08/07/2023;
5414;-7,42;N;--;--;OK;--;21:28:10;08/07/2023;
5415;-7,43;N;--;--;OK;--;21:28:10;08/07/2023;
5416;-7,42;N;--;--;OK;--;21:28:10;08/07/2023;
5417;-7,42;N;--;--;OK;--;21:28:10;08/07/2023;
5418;-7,43;N;--;--;OK;--;21:28:10;08/07/2023;
5419;-7,43;N;--;--;OK;--;21:28:10;08/07/2023;
5420;-7,43;N;--;--;OK;--;21:28:10;08/07/2023;
5421;-7,42;N;--;--;OK;--;21:28:10;08/07/2023;
5422;-7,43;N;--;--;OK;--;21:28:10;08/07/2023;
5423;-7,42;N;--;--;OK;--;21:28:10;08/07/2023;
5424;-7,43;N;--;--;OK;--;21:28:11;08/07/2023;
5425;-7,43;N;--;--;OK;--;21:28:11;08/07/2023;
5426;-7,43;N;--;--;OK;--;21:28:11;08/07/2023;
5427;-7,43;N;--;--;OK;--;21:28:11;08/07/2023;
5428;-7,42;N;--;--;OK;--;21:28:11;08/07/2023;
5429;-7,42;N;--;--;OK;--;21:28:11;08/07/2023;
5430;-7,42;N;--;--;OK;--;21:28:11;08/07/2023;
5431;-7,43;N;--;--;OK;--;21:28:11;08/07/2023;
5432;-7,43;N;--;--;OK;--;21:28:11;08/07/2023;
5433;-7,42;N;--;--;OK;--;21:28:11;08/07/2023;
5434;-7,43;N;--;--;OK;--;21:28:12;08/07/2023;
5435;-7,43;N;--;--;OK;--;21:28:12;08/07/2023;
5436;-7,43;N;--;--;OK;--;21:28:12;08/07/2023;
5437;-7,43;N;--;--;OK;--;21:28:12;08/07/2023;
5438;-7,43;N;--;--;OK;--;21:28:12;08/07/2023;
5439;-7,43;N;--;--;OK;--;21:28:12;08/07/2023;
5440;-7,42;N;--;--;OK;--;21:28:12;08/07/2023;
5441;-7,42;N;--;--;OK;--;21:28:12;08/07/2023;
5442;-7,43;N;--;--;OK;--;21:28:12;08/07/2023;
5443;-7,43;N;--;--;OK;--;21:28:12;08/07/2023;
5444;-7,42;N;--;--;OK;--;21:28:13;08/07/2023;
5445;-7,42;N;--;--;OK;--;21:28:13;08/07/2023;
5446;-7,43;N;--;--;OK;--;21:28:13;08/07/2023;
5447;-7,43;N;--;--;OK;--;21:28:13;08/07/2023;
5448;-7,43;N;--;--;OK;--;21:28:13;08/07/2023;
5449;-7,43;N;--;--;OK;--;21:28:13;08/07/2023;
5450;-7,43;N;--;--;OK;--;21:28:13;08/07/2023;
5451;-7,43;N;--;--;OK;--;21:28:13;08/07/2023;
5452;-7,42;N;--;--;OK;--;21:28:13;08/07/2023;
5453;-7,43;N;--;--;OK;--;21:28:13;08/07/2023;
5454;-7,43;N;--;--;OK;--;21:28:14;08/07/2023;
5455;-7,42;N;--;--;OK;--;21:28:14;08/07/2023;
5456;-7,43;N;--;--;OK;--;21:28:14;08/07/2023;
5457;-7,43;N;--;--;OK;--;21:28:14;08/07/2023;
5458;-7,43;N;--;--;OK;--;21:28:14;08/07/2023;
5459;-7,43;N;--;--;OK;--;21:28:14;08/07/2023;
5460;-7,43;N;--;--;OK;--;21:28:14;08/07/2023;
5461;-7,43;N;--;--;OK;--;21:28:14;08/07/2023;
5462;-7,43;N;--;--;OK;--;21:28:14;08/07/2023;
5463;-7,42;N;--;--;OK;--;21:28:14;08/07/2023;
5464;-7,43;N;--;--;OK;--;21:28:15;08/07/2023;
5465;-7,43;N;--;--;OK;--;21:28:15;08/07/2023;
5466;-7,43;N;--;--;OK;--;21:28:15;08/07/2023;
5467;-7,43;N;--;--;OK;--;21:28:15;08/07/2023;
5468;-7,43;N;--;--;OK;--;21:28:15;08/07/2023;
5469;-7,43;N;--;--;OK;--;21:28:15;08/07/2023;
5470;-7,43;N;--;--;OK;--;21:28:15;08/07/2023;
5471;-7,43;N;--;--;OK;--;21:28:15;08/07/2023;
5472;-7,43;N;--;--;OK;--;21:28:15;08/07/2023;
5473;-7,43;N;--;--;OK;--;21:28:15;08/07/2023;
5474;-7,43;N;--;--;OK;--;21:28:16;08/07/2023;
5475;-7,43;N;--;--;OK;--;21:28:16;08/07/2023;
5476;-7,43;N;--;--;OK;--;21:28:16;08/07/2023;
5477;-7,43;N;--;--;OK;--;21:28:16;08/07/2023;
5478;-7,43;N;--;--;OK;--;21:28:16;08/07/2023;
5479;-7,43;N;--;--;OK;--;21:28:16;08/07/2023;
5480;-7,43;N;--;--;OK;--;21:28:16;08/07/2023;
5481;-7,43;N;--;--;OK;--;21:28:16;08/07/2023;
5482;-7,43;N;--;--;OK;--;21:28:16;08/07/2023;
5483;-7,43;N;--;--;OK;--;21:28:16;08/07/2023;
5484;-7,44;N;--;--;OK;--;21:28:17;08/07/2023;
5485;-7,43;N;--;--;OK;--;21:28:17;08/07/2023;
5486;-7,43;N;--;--;OK;--;21:28:17;08/07/2023;
5487;-7,43;N;--;--;OK;--;21:28:17;08/07/2023;
5488;-7,43;N;--;--;OK;--;21:28:17;08/07/2023;
5489;-7,43;N;--;--;OK;--;21:28:17;08/07/2023;
5490;-7,43;N;--;--;OK;--;21:28:17;08/07/2023;
5491;-7,43;N;--;--;OK;--;21:28:17;08/07/2023;
5492;-7,43;N;--;--;OK;--;21:28:17;08/07/2023;
5493;-7,43;N;--;--;OK;--;21:28:17;08/07/2023;
5494;-7,43;N;--;--;OK;--;21:28:18;08/07/2023;
5495;-7,43;N;--;--;OK;--;21:28:18;08/07/2023;
5496;-7,43;N;--;--;OK;--;21:28:18;08/07/2023;
5497;-7,43;N;--;--;OK;--;21:28:18;08/07/2023;
5498;-7,43;N;--;--;OK;--;21:28:18;08/07/2023;
5499;-7,43;N;--;--;OK;--;21:28:18;08/07/2023;
5500;-7,43;N;--;--;OK;--;21:28:18;08/07/2023;
5501;-7,43;N;--;--;OK;--;21:28:18;08/07/2023;
5502;-7,43;N;--;--;OK;--;21:28:18;08/07/2023;
5503;-7,43;N;--;--;OK;--;21:28:18;08/07/2023;
5504;-7,43;N;--;--;OK;--;21:28:19;08/07/2023;
5505;-7,43;N;--;--;OK;--;21:28:19;08/07/2023;
5506;-7,43;N;--;--;OK;--;21:28:19;08/07/2023;
5507;-7,43;N;--;--;OK;--;21:28:19;08/07/2023;
5508;-7,43;N;--;--;OK;--;21:28:19;08/07/2023;
5509;-7,43;N;--;--;OK;--;21:28:19;08/07/2023;
5510;-7,43;N;--;--;OK;--;21:28:19;08/07/2023;
5511;-7,43;N;--;--;OK;--;21:28:19;08/07/2023;
5512;-7,43;N;--;--;OK;--;21:28:19;08/07/2023;
5513;-7,43;N;--;--;OK;--;21:28:19;08/07/2023;
5514;-7,43;N;--;--;OK;--;21:28:20;08/07/2023;
5515;-7,44;N;--;--;OK;--;21:28:20;08/07/2023;
5516;-7,43;N;--;--;OK;--;21:28:20;08/07/2023;
5517;-7,43;N;--;--;OK;--;21:28:20;08/07/2023;
5518;-7,43;N;--;--;OK;--;21:28:20;08/07/2023;
5519;-7,43;N;--;--;OK;--;21:28:20;08/07/2023;
5520;-7,43;N;--;--;OK;--;21:28:20;08/07/2023;
5521;-7,43;N;--;--;OK;--;21:28:20;08/07/2023;
5522;-7,43;N;--;--;OK;--;21:28:20;08/07/2023;
5523;-7,43;N;--;--;OK;--;21:28:20;08/07/2023;
5524;-7,43;N;--;--;OK;--;21:28:21;08/07/2023;
5525;-7,43;N;--;--;OK;--;21:28:21;08/07/2023;
5526;-7,44;N;--;--;OK;--;21:28:21;08/07/2023;
5527;-7,43;N;--;--;OK;--;21:28:21;08/07/2023;
5528;-7,43;N;--;--;OK;--;21:28:21;08/07/2023;
5529;-7,43;N;--;--;OK;--;21:28:21;08/07/2023;
5530;-7,43;N;--;--;OK;--;21:28:21;08/07/2023;
5531;-7,43;N;--;--;OK;--;21:28:21;08/07/2023;
5532;-7,43;N;--;--;OK;--;21:28:21;08/07/2023;
5533;-7,43;N;--;--;OK;--;21:28:21;08/07/2023;
5534;-7,44;N;--;--;OK;--;21:28:22;08/07/2023;
5535;-7,43;N;--;--;OK;--;21:28:22;08/07/2023;
5536;-7,43;N;--;--;OK;--;21:28:22;08/07/2023;
5537;-7,43;N;--;--;OK;--;21:28:22;08/07/2023;
5538;-7,43;N;--;--;OK;--;21:28:22;08/07/2023;
5539;-7,44;N;--;--;OK;--;21:28:22;08/07/2023;
5540;-7,44;N;--;--;OK;--;21:28:22;08/07/2023;
5541;-7,43;N;--;--;OK;--;21:28:22;08/07/2023;
5542;-7,43;N;--;--;OK;--;21:28:22;08/07/2023;
5543;-7,44;N;--;--;OK;--;21:28:22;08/07/2023;
5544;-7,43;N;--;--;OK;--;21:28:23;08/07/2023;
5545;-7,43;N;--;--;OK;--;21:28:23;08/07/2023;
5546;-7,44;N;--;--;OK;--;21:28:23;08/07/2023;
5547;-7,43;N;--;--;OK;--;21:28:23;08/07/2023;
5548;-7,44;N;--;--;OK;--;21:28:23;08/07/2023;
5549;-7,43;N;--;--;OK;--;21:28:23;08/07/2023;
5550;-7,43;N;--;--;OK;--;21:28:23;08/07/2023;
5551;-7,43;N;--;--;OK;--;21:28:23;08/07/2023;
5552;-7,44;N;--;--;OK;--;21:28:23;08/07/2023;
5553;-7,43;N;--;--;OK;--;21:28:23;08/07/2023;
5554;-7,43;N;--;--;OK;--;21:28:23;08/07/2023;
5555;-7,44;N;--;--;OK;--;21:28:24;08/07/2023;
5556;-7,44;N;--;--;OK;--;21:28:24;08/07/2023;
5557;-7,44;N;--;--;OK;--;21:28:24;08/07/2023;
5558;-7,43;N;--;--;OK;--;21:28:24;08/07/2023;
5559;-7,43;N;--;--;OK;--;21:28:24;08/07/2023;
5560;-7,43;N;--;--;OK;--;21:28:24;08/07/2023;
5561;-7,43;N;--;--;OK;--;21:28:24;08/07/2023;
5562;-7,43;N;--;--;OK;--;21:28:24;08/07/2023;
5563;-7,43;N;--;--;OK;--;21:28:24;08/07/2023;
5564;-7,43;N;--;--;OK;--;21:28:24;08/07/2023;
5565;-7,43;N;--;--;OK;--;21:28:25;08/07/2023;
5566;-7,44;N;--;--;OK;--;21:28:25;08/07/2023;
5567;-7,43;N;--;--;OK;--;21:28:25;08/07/2023;
5568;-7,44;N;--;--;OK;--;21:28:25;08/07/2023;
5569;-7,44;N;--;--;OK;--;21:28:25;08/07/2023;
5570;-7,43;N;--;--;OK;--;21:28:25;08/07/2023;
5571;-7,43;N;--;--;OK;--;21:28:25;08/07/2023;
5572;-7,44;N;--;--;OK;--;21:28:25;08/07/2023;
5573;-7,43;N;--;--;OK;--;21:28:25;08/07/2023;
5574;-7,43;N;--;--;OK;--;21:28:25;08/07/2023;
5575;-7,44;N;--;--;OK;--;21:28:26;08/07/2023;
5576;-7,44;N;--;--;OK;--;21:28:26;08/07/2023;
5577;-7,43;N;--;--;OK;--;21:28:26;08/07/2023;
5578;-7,43;N;--;--;OK;--;21:28:26;08/07/2023;
5579;-7,43;N;--;--;OK;--;21:28:26;08/07/2023;
5580;-7,43;N;--;--;OK;--;21:28:26;08/07/2023;
5581;-7,44;N;--;--;OK;--;21:28:26;08/07/2023;
5582;-7,43;N;--;--;OK;--;21:28:26;08/07/2023;
5583;-7,43;N;--;--;OK;--;21:28:26;08/07/2023;
5584;-7,43;N;--;--;OK;--;21:28:26;08/07/2023;
5585;-7,43;N;--;--;OK;--;21:28:27;08/07/2023;
5586;-7,43;N;--;--;OK;--;21:28:27;08/07/2023;
5587;-7,43;N;--;--;OK;--;21:28:27;08/07/2023;
5588;-7,44;N;--;--;OK;--;21:28:27;08/07/2023;
5589;-7,44;N;--;--;OK;--;21:28:27;08/07/2023;
5590;-7,43;N;--;--;OK;--;21:28:27;08/07/2023;
5591;-7,43;N;--;--;OK;--;21:28:27;08/07/2023;
5592;-7,44;N;--;--;OK;--;21:28:27;08/07/2023;
5593;-7,43;N;--;--;OK;--;21:28:27;08/07/2023;
5594;-7,43;N;--;--;OK;--;21:28:27;08/07/2023;
5595;-7,44;N;--;--;OK;--;21:28:28;08/07/2023;
5596;-7,44;N;--;--;OK;--;21:28:28;08/07/2023;
5597;-7,44;N;--;--;OK;--;21:28:28;08/07/2023;
5598;-7,43;N;--;--;OK;--;21:28:28;08/07/2023;
5599;-7,43;N;--;--;OK;--;21:28:28;08/07/2023;
5600;-7,44;N;--;--;OK;--;21:28:28;08/07/2023;
5601;-7,44;N;--;--;OK;--;21:28:28;08/07/2023;
5602;-7,43;N;--;--;OK;--;21:28:28;08/07/2023;
5603;-7,44;N;--;--;OK;--;21:28:28;08/07/2023;
5604;-7,43;N;--;--;OK;--;21:28:28;08/07/2023;
5605;-7,44;N;--;--;OK;--;21:28:29;08/07/2023;
5606;-7,43;N;--;--;OK;--;21:28:29;08/07/2023;
5607;-7,43;N;--;--;OK;--;21:28:29;08/07/2023;
5608;-7,44;N;--;--;OK;--;21:28:29;08/07/2023;
5609;-7,44;N;--;--;OK;--;21:28:29;08/07/2023;
5610;-7,44;N;--;--;OK;--;21:28:29;08/07/2023;
5611;-7,43;N;--;--;OK;--;21:28:29;08/07/2023;
5612;-7,43;N;--;--;OK;--;21:28:29;08/07/2023;
5613;-7,44;N;--;--;OK;--;21:28:29;08/07/2023;
5614;-7,44;N;--;--;OK;--;21:28:29;08/07/2023;
5615;-7,44;N;--;--;OK;--;21:28:30;08/07/2023;
5616;-7,44;N;--;--;OK;--;21:28:30;08/07/2023;
5617;-7,44;N;--;--;OK;--;21:28:30;08/07/2023;
5618;-7,44;N;--;--;OK;--;21:28:30;08/07/2023;
5619;-7,44;N;--;--;OK;--;21:28:30;08/07/2023;
5620;-7,44;N;--;--;OK;--;21:28:30;08/07/2023;
5621;-7,44;N;--;--;OK;--;21:28:30;08/07/2023;
5622;-7,44;N;--;--;OK;--;21:28:30;08/07/2023;
5623;-7,44;N;--;--;OK;--;21:28:30;08/07/2023;
5624;-7,44;N;--;--;OK;--;21:28:30;08/07/2023;
5625;-7,43;N;--;--;OK;--;21:28:31;08/07/2023;
5626;-7,44;N;--;--;OK;--;21:28:31;08/07/2023;
5627;-7,44;N;--;--;OK;--;21:28:31;08/07/2023;
5628;-7,44;N;--;--;OK;--;21:28:31;08/07/2023;
5629;-7,44;N;--;--;OK;--;21:28:31;08/07/2023;
5630;-7,44;N;--;--;OK;--;21:28:31;08/07/2023;
5631;-7,44;N;--;--;OK;--;21:28:31;08/07/2023;
5632;-7,44;N;--;--;OK;--;21:28:31;08/07/2023;
5633;-7,44;N;--;--;OK;--;21:28:31;08/07/2023;
5634;-7,44;N;--;--;OK;--;21:28:31;08/07/2023;
5635;-7,44;N;--;--;OK;--;21:28:32;08/07/2023;
5636;-7,44;N;--;--;OK;--;21:28:32;08/07/2023;
5637;-7,43;N;--;--;OK;--;21:28:32;08/07/2023;
5638;-7,44;N;--;--;OK;--;21:28:32;08/07/2023;
5639;-7,44;N;--;--;OK;--;21:28:32;08/07/2023;
5640;-7,44;N;--;--;OK;--;21:28:32;08/07/2023;
5641;-7,44;N;--;--;OK;--;21:28:32;08/07/2023;
5642;-7,44;N;--;--;OK;--;21:28:32;08/07/2023;
5643;-7,43;N;--;--;OK;--;21:28:32;08/07/2023;
5644;-7,44;N;--;--;OK;--;21:28:32;08/07/2023;
5645;-7,43;N;--;--;OK;--;21:28:33;08/07/2023;
5646;-7,44;N;--;--;OK;--;21:28:33;08/07/2023;
5647;-7,44;N;--;--;OK;--;21:28:33;08/07/2023;
5648;-7,44;N;--;--;OK;--;21:28:33;08/07/2023;
5649;-7,44;N;--;--;OK;--;21:28:33;08/07/2023;
5650;-7,44;N;--;--;OK;--;21:28:33;08/07/2023;
5651;-7,44;N;--;--;OK;--;21:28:33;08/07/2023;
5652;-7,44;N;--;--;OK;--;21:28:33;08/07/2023;
5653;-7,44;N;--;--;OK;--;21:28:33;08/07/2023;
5654;-7,44;N;--;--;OK;--;21:28:33;08/07/2023;
5655;-7,44;N;--;--;OK;--;21:28:34;08/07/2023;
5656;-7,44;N;--;--;OK;--;21:28:34;08/07/2023;
5657;-7,44;N;--;--;OK;--;21:28:34;08/07/2023;
5658;-7,44;N;--;--;OK;--;21:28:34;08/07/2023;
5659;-7,44;N;--;--;OK;--;21:28:34;08/07/2023;
5660;-7,43;N;--;--;OK;--;21:28:34;08/07/2023;
5661;-7,43;N;--;--;OK;--;21:28:34;08/07/2023;
5662;-7,44;N;--;--;OK;--;21:28:34;08/07/2023;
5663;-7,44;N;--;--;OK;--;21:28:34;08/07/2023;
5664;-7,44;N;--;--;OK;--;21:28:34;08/07/2023;
5665;-7,44;N;--;--;OK;--;21:28:35;08/07/2023;
5666;-7,44;N;--;--;OK;--;21:28:35;08/07/2023;
5667;-7,44;N;--;--;OK;--;21:28:35;08/07/2023;
5668;-7,44;N;--;--;OK;--;21:28:35;08/07/2023;
5669;-7,44;N;--;--;OK;--;21:28:35;08/07/2023;
5670;-7,44;N;--;--;OK;--;21:28:35;08/07/2023;
5671;-7,44;N;--;--;OK;--;21:28:35;08/07/2023;
5672;-7,44;N;--;--;OK;--;21:28:35;08/07/2023;
5673;-7,44;N;--;--;OK;--;21:28:35;08/07/2023;
5674;-7,44;N;--;--;OK;--;21:28:35;08/07/2023;
5675;-7,44;N;--;--;OK;--;21:28:36;08/07/2023;
5676;-7,44;N;--;--;OK;--;21:28:36;08/07/2023;
5677;-7,44;N;--;--;OK;--;21:28:36;08/07/2023;
5678;-7,44;N;--;--;OK;--;21:28:36;08/07/2023;
5679;-7,44;N;--;--;OK;--;21:28:36;08/07/2023;
5680;-7,44;N;--;--;OK;--;21:28:36;08/07/2023;
